filename,avg_score,SourceRA,SourceDec,checked_ned
4001417238920,35.0,151.18727963053547,41.20306242801136,1
4000890974988,35.0,345.3396528004293,-38.992488466874725,1
4001232528653,35.0,109.32678696340584,37.73868582576323,1
4000880785273,35.0,264.8126386243776,69.08656710358323,1
4000888943135,35.0,12.312288476658326,-69.86201481154204,1
4000722830611,35.0,184.81634593557231,47.472622114310525,1
4001167970904,35.0,359.48802981412763,-32.39802178190318,1
4000721521079,35.0,194.85426757889016,27.993815156641134,1
4000740199524,35.0,205.8612200208841,-38.1769943823174,1
4000800722042,35.0,6.3820602010322975,-12.415751052253809,1
4001422819930,34.5,185.87680429233947,-12.669261306261493,1
4000905739477,34.5,228.28834194057944,6.185265014309873,1
4001431474921,34.5,331.7807824597848,-27.80413984187246,1
4000818570907,34.333333333333336,278.4045155617457,59.89018331895228,1
4001144257547,34.0,170.11270375955684,-12.045479927724351,1
4001428469585,34.0,248.64988588760548,66.17979179237356,1
4001236569911,34.0,167.07997288272225,-4.518508437315794,1
4001076520982,34.0,12.337597131760411,-18.09674269004094,1
4000843146364,34.0,187.05095113779197,12.574172095160428,1
4000709434672,34.0,170.04757225127466,-12.152614885590523,1
4001140386354,34.0,9.003531863634672,35.668098615211406,1
4001327830371,34.0,357.9323746,-52.6147321,1
4000709434963,34.0,170.02237362665895,-12.138862353322168,1
4001237747694,34.0,114.38780900669857,32.294992593265704,1
4001415926490,34.0,181.44465030680385,49.21142603458627,1
4000825157325,34.0,192.8348633952144,41.2615057419689,1
4001416861679,34.0,345.88405758736013,14.377865941813145,1
4001421717125,34.0,278.95894825011254,52.606381887524186,1
4000809663796,34.0,109.39957169629214,37.806815277000446,1
4001169151738,34.0,138.05072363151848,0.4607029297015762,1
4001449493335,34.0,273.5977075053928,41.17538403990382,1
4001296952503,34.0,264.72172426163274,68.94530063586349,1
4001454737679,34.0,250.34111174675445,46.706724000929015,1
4001243324004,34.0,109.43025203191236,37.63927888061596,1
