object_name,bibcode,year,title
COSMOS 2406135,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
COSMOS 2420772,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
COSMOS 2420772,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
COSMOS 2408110,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
COSMOS 2408110,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
COSMOS 2427300,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
COSMOS 2427300,2011ApJ...735...86W,2011,"The NEWFIRM Medium-band Survey: Photometric Catalogs, Redshifts, and the Bimodal Color Distribution of Galaxies out to z ~ 3"
COSMOS 2427300,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
COSMOS 2442528,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
COSMOS 2442528,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
COSMOS 2431232,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
COSMOS 2431232,2014PrivC.U..L....B,2014,Bulgeless Galaxies at Intermediate Redshifts. Downloaded on 12/5/2014 from http://caaul.oal.ul.pt/bulgeless/Catalogues.html   See 2014ApJ...782...22B
COSMOS 2431232,2014ApJ...782...22B,2014,"Bulgeless Galaxies at Intermediate Redshift: Sample Selection, Color Properties, and the Existence of Powerful Active Galactic Nuclei"
COSMOS 2431232,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
COSMOS 2455898,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
COSMOS 2455898,2009ApJ...701..787P,2009,The Evolution of Early- and Late-type Galaxies in the Cosmic Evolution Survey up to z ~ 1.2
COSMOS 2455898,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
COSMOS 2446974,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
COSMOS 2446974,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
COSMOS 2456287,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
COSMOS 2456287,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
COSMOS 2456112,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
COSMOS 2456112,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
COSMOS 2457206,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
COSMOS 2457206,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
COSMOS 2457944,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
COSMOS 2457944,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
COSMOS 2457428,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
COSMOS 2457428,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
COSMOS 2458250,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
COSMOS 2458250,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
COSMOS 2458349,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
COSMOS 2458349,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
COSMOS 2458617,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
COSMOS 2458617,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
COSMOS 2458488,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
COSMOS 2458488,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
COSMOS 2459068,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
COSMOS 2459068,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
COSMOS 2458954,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
COSMOS 2458954,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
COSMOS 2459088,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
COSMOS 2459088,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
COSMOS 2458939,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
COSMOS 2458939,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
COSMOS 2464887,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
COSMOS 2464887,2014PrivC.U..L....B,2014,Bulgeless Galaxies at Intermediate Redshifts. Downloaded on 12/5/2014 from http://caaul.oal.ul.pt/bulgeless/Catalogues.html   See 2014ApJ...782...22B
COSMOS 2464887,2014ApJ...782...22B,2014,"Bulgeless Galaxies at Intermediate Redshift: Sample Selection, Color Properties, and the Existence of Powerful Active Galactic Nuclei"
COSMOS 2464887,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
COSMOS 2462651,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
COSMOS 2462651,2014PrivC.U..L....B,2014,Bulgeless Galaxies at Intermediate Redshifts. Downloaded on 12/5/2014 from http://caaul.oal.ul.pt/bulgeless/Catalogues.html   See 2014ApJ...782...22B
COSMOS 2462651,2014ApJ...782...22B,2014,"Bulgeless Galaxies at Intermediate Redshift: Sample Selection, Color Properties, and the Existence of Powerful Active Galactic Nuclei"
COSMOS 2462651,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
COSMOS 2472597,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
COSMOS 2472597,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
COSMOS 2489494,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
COSMOS 2489494,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
COSMOS 2495684,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
COSMOS 2495684,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
COSMOS 2495231,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
COSMOS 2495231,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
COSMOS 2495671,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
COSMOS 2495671,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
COSMOS 2495696,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
COSMOS 2495696,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
COSMOS 2499589,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
COSMOS 2499589,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
COSMOS 2505387,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
COSMOS 2505387,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
COSMOS 2506569,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
COSMOS 2506569,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
COSMOS 2532562,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
COSMOS 2532562,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
COSMOS 2532659,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
COSMOS 2532659,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
COSMOS 2547537,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
COSMOS 2547537,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
COSMOS 2547754,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
COSMOS 2547754,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
COSMOS 2535497,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
COSMOS 2535497,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
COSMOS 2547756,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
COSMOS 2547756,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
COSMOS 2562073,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
COSMOS 2562073,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
COSMOS 2547768,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
COSMOS 2547768,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
COSMOS 2547781,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
COSMOS 2547781,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
COSMOS 2562077,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
COSMOS 2562077,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
COSMOS 2571990,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
COSMOS 2571990,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
COSMOS 2569135,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
COSMOS 2569135,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
COSMOS 2575711,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
COSMOS 2575711,2014PrivC.U..L....B,2014,Bulgeless Galaxies at Intermediate Redshifts. Downloaded on 12/5/2014 from http://caaul.oal.ul.pt/bulgeless/Catalogues.html   See 2014ApJ...782...22B
COSMOS 2575711,2014ApJ...782...22B,2014,"Bulgeless Galaxies at Intermediate Redshift: Sample Selection, Color Properties, and the Existence of Powerful Active Galactic Nuclei"
COSMOS 2575711,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
COSMOS 2580464,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
COSMOS 2580464,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
COSMOS 2583148,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
COSMOS 2583148,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
COSMOS 2594663,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
COSMOS 2594663,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
COSMOS 2458879,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
COSMOS 2458879,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
COSMOS 2602485,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
COSMOS 2602485,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
COSMOS 2613754,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
COSMOS 2613754,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
COSMOS 2613479,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
COSMOS 2613479,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
COSMOS 2620805,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
COSMOS 2620805,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
COSMOS 2632528,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
COSMOS 2632528,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
COSMOS 2627083,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
COSMOS 2627083,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
COSMOS 2631225,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
COSMOS 2631225,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
COSMOS 2631095,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
COSMOS 2631095,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
COSMOS 2633033,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
COSMOS 2633033,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
COSMOS 2652302,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
COSMOS 2652302,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
COSMOS 2653478,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
COSMOS 2653478,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
COSMOS 2653478,2008ApJS..176...19F,2008,First Catalog of Strong Lens Candidates in the COSMOS Field
COSMOS 2650399,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
COSMOS 2650399,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
COSMOS 2678994,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
COSMOS 2678994,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
COSMOS 2664460,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
COSMOS 2664460,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
COSMOS 2680521,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
COSMOS 2680521,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
COSMOS 2683885,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
COSMOS 2683885,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
