filename,object_name,bibcode,year,title
4000778704648,S-CANDELS J142110.07+530500.3,2015ApJS..218...33A,2015,"S-CANDELS: The Spitzer-Cosmic Assembly Near-Infrared Deep Extragalactic Survey. Survey Design, Photometry, and Deep IRAC Source Counts"
4000778704757,S-CANDELS J142108.75+530511.8,2015ApJS..218...33A,2015,"S-CANDELS: The Spitzer-Cosmic Assembly Near-Infrared Deep Extragalactic Survey. Survey Design, Photometry, and Deep IRAC Source Counts"
4000778704785,EGSIRAC J142119.30+530513.4,2008ApJS..177..431B,2008,A Catalog of Mid-Infrared Sources in the Extended Groth Strip
4000778704787,S-CANDELS J142114.46+530515.6,2015ApJS..218...33A,2015,"S-CANDELS: The Spitzer-Cosmic Assembly Near-Infrared Deep Extragalactic Survey. Survey Design, Photometry, and Deep IRAC Source Counts"
4000778704789,EGSIRAC J142101.95+530516.3,2008ApJS..177..431B,2008,A Catalog of Mid-Infrared Sources in the Extended Groth Strip
4000778704813,S-CANDELS J142109.98+530517.2,2008ApJS..177..431B,2008,A Catalog of Mid-Infrared Sources in the Extended Groth Strip
4000778704813,S-CANDELS J142109.98+530517.2,2015ApJS..218...33A,2015,"S-CANDELS: The Spitzer-Cosmic Assembly Near-Infrared Deep Extragalactic Survey. Survey Design, Photometry, and Deep IRAC Source Counts"
4000778704857,S-CANDELS J142107.80+530521.6,2008ApJS..177..431B,2008,A Catalog of Mid-Infrared Sources in the Extended Groth Strip
4000778704857,S-CANDELS J142107.80+530521.6,2015ApJS..218...33A,2015,"S-CANDELS: The Spitzer-Cosmic Assembly Near-Infrared Deep Extragalactic Survey. Survey Design, Photometry, and Deep IRAC Source Counts"
4000778704964,DEEP2 13041457,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
4000778704964,DEEP2 13041457,2008ApJS..177..431B,2008,A Catalog of Mid-Infrared Sources in the Extended Groth Strip
4000778704964,DEEP2 13041457,2012ApJ...760..131C,2012,The Dependence of Quenching upon the Inner Structure of Galaxies at 0.5&lt;z&lt; 0.8 in the DEEP2/AEGIS Survey
4000778704964,DEEP2 13041457,2015ApJS..218...33A,2015,"S-CANDELS: The Spitzer-Cosmic Assembly Near-Infrared Deep Extragalactic Survey. Survey Design, Photometry, and Deep IRAC Source Counts"
4000778705037,S-CANDELS J142104.15+530543.9,2015ApJS..218...33A,2015,"S-CANDELS: The Spitzer-Cosmic Assembly Near-Infrared Deep Extragalactic Survey. Survey Design, Photometry, and Deep IRAC Source Counts"
4000778705051,SDSS J142109.40+530548.4,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
4000778705051,SDSS J142109.40+530548.4,2008ApJS..177..431B,2008,A Catalog of Mid-Infrared Sources in the Extended Groth Strip
4000778705051,SDSS J142109.40+530548.4,2012ApJ...760..131C,2012,The Dependence of Quenching upon the Inner Structure of Galaxies at 0.5&lt;z&lt; 0.8 in the DEEP2/AEGIS Survey
4000778705051,SDSS J142109.40+530548.4,2014PrivC.U..L....B,2014,Bulgeless Galaxies at Intermediate Redshifts. Downloaded on 12/5/2014 from http://caaul.oal.ul.pt/bulgeless/Catalogues.html   See 2014ApJ...782...22B
4000778705051,SDSS J142109.40+530548.4,2014ApJ...782...22B,2014,"Bulgeless Galaxies at Intermediate Redshift: Sample Selection, Color Properties, and the Existence of Powerful Active Galactic Nuclei"
4000778705051,SDSS J142109.40+530548.4,2015ApJS..218...33A,2015,"S-CANDELS: The Spitzer-Cosmic Assembly Near-Infrared Deep Extragalactic Survey. Survey Design, Photometry, and Deep IRAC Source Counts"
4000778705091,EGSIRAC J142114.10+530552.1,2008ApJS..177..431B,2008,A Catalog of Mid-Infrared Sources in the Extended Groth Strip
4000778705108,DEEP2 13041270,2008ApJS..177..431B,2008,A Catalog of Mid-Infrared Sources in the Extended Groth Strip
4000778705108,DEEP2 13041270,2012ApJ...760..131C,2012,The Dependence of Quenching upon the Inner Structure of Galaxies at 0.5&lt;z&lt; 0.8 in the DEEP2/AEGIS Survey
4000778705108,DEEP2 13041270,2015ApJS..218...33A,2015,"S-CANDELS: The Spitzer-Cosmic Assembly Near-Infrared Deep Extragalactic Survey. Survey Design, Photometry, and Deep IRAC Source Counts"
4000778705152,ACS-GC 13041357,2014PrivC.U..L....B,2014,Bulgeless Galaxies at Intermediate Redshifts. Downloaded on 12/5/2014 from http://caaul.oal.ul.pt/bulgeless/Catalogues.html   See 2014ApJ...782...22B
4000778705152,ACS-GC 13041357,2014ApJ...782...22B,2014,"Bulgeless Galaxies at Intermediate Redshift: Sample Selection, Color Properties, and the Existence of Powerful Active Galactic Nuclei"
4000778705184,EGSIRAC J142113.02+530607.2,2008ApJS..177..431B,2008,A Catalog of Mid-Infrared Sources in the Extended Groth Strip
4000778705241,EGSIRAC J142115.80+530605.5,2008ApJS..177..431B,2008,A Catalog of Mid-Infrared Sources in the Extended Groth Strip
4000778705241,EGSIRAC J142115.80+530605.5,2022ApJS..261...12P,2022,
4000778980846,SDSS J010708.67+140739.0,2023ApJ...948...40O,2023,
4000778980995,[OMS2023] 4000778980995,2023ApJ...948...40O,2023,
4000778981030,[OMS2023] 4000778981049,2023ApJ...948...40O,2023,
4000778981627,WISEA J010709.94+140851.9,2005AJ....130.2439S,2005,A Census of Object Types and Redshift Estimates in the SDSS Photometric Catalog from a Trained Decision Tree Classifier
4000779102089,RCS 06020701942,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
4000779102089,RCS 06020701942,2008ApJS..177..431B,2008,A Catalog of Mid-Infrared Sources in the Extended Groth Strip
4000779102155,DEEP2 13009932,2004ApJ...617..765C,2004,"Evolution and Color Dependence of the Galaxy Angular Correlation Function: 350,000 Galaxies in 5 Square Degrees"
4000779102155,DEEP2 13009932,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
4000779102155,DEEP2 13009932,2007DEEP2.3...0000:,2007,The DEEP2 Redshift Survey Data Release 3 as obtained from http://deep.berkeley.edu/DR3/ on 2009.07.20
4000779102155,DEEP2 13009932,2008ApJS..177..431B,2008,A Catalog of Mid-Infrared Sources in the Extended Groth Strip
4000779102155,DEEP2 13009932,2012DEEP2.4...0000:,2012,The DEEP2 Redshift Survey Data Release 2 as obtained from http://deep.berkeley.edu/DR4/ on 2013.03.27
4000779102155,DEEP2 13009932,2012ApJ...760..131C,2012,The Dependence of Quenching upon the Inner Structure of Galaxies at 0.5&lt;z&lt; 0.8 in the DEEP2/AEGIS Survey
4000779102155,DEEP2 13009932,2013ApJS..204...21M,2013,Extended Photometry for the DEEP2 Galaxy Redshift Survey: A Testbed for Photometric Redshift Experiments
4000779102253,EGSIRAC J142019.54+525334.2,2008ApJS..177..431B,2008,A Catalog of Mid-Infrared Sources in the Extended Groth Strip
4000779102257,EGSIRAC J142020.75+525334.8,2008ApJS..177..431B,2008,A Catalog of Mid-Infrared Sources in the Extended Groth Strip
4000779102272,S-CANDELS J142016.86+525336.2,2008ApJS..177..431B,2008,A Catalog of Mid-Infrared Sources in the Extended Groth Strip
4000779102272,S-CANDELS J142016.86+525336.2,2015ApJS..218...33A,2015,"S-CANDELS: The Spitzer-Cosmic Assembly Near-Infrared Deep Extragalactic Survey. Survey Design, Photometry, and Deep IRAC Source Counts"
4000779102342,CANDELS J142015.52+525343.7,2017ApJS..229...32S,2017,CANDELS Multi-wavelength Catalogs: Source Identification and Photometry in the CANDELS Extended Groth Strip
4000779103260,EGSIRAC J142029.52+525455.8,2008ApJS..177..431B,2008,A Catalog of Mid-Infrared Sources in the Extended Groth Strip
4000779103931,CANDELS J142011.51+525553.2,2008ApJS..177..431B,2008,A Catalog of Mid-Infrared Sources in the Extended Groth Strip
4000779103931,CANDELS J142011.51+525553.2,2015ApJS..218...33A,2015,"S-CANDELS: The Spitzer-Cosmic Assembly Near-Infrared Deep Extragalactic Survey. Survey Design, Photometry, and Deep IRAC Source Counts"
4000779103931,CANDELS J142011.51+525553.2,2017ApJS..229...32S,2017,CANDELS Multi-wavelength Catalogs: Source Identification and Photometry in the CANDELS Extended Groth Strip
4000780280454,COSMOS 0765902,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
4000780280454,COSMOS 0765902,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
4000781318691,COSMOS2015 0944819,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
4000781318691,COSMOS2015 0944819,2014PrivC.U..L....B,2014,Bulgeless Galaxies at Intermediate Redshifts. Downloaded on 12/5/2014 from http://caaul.oal.ul.pt/bulgeless/Catalogues.html   See 2014ApJ...782...22B
4000781318691,COSMOS2015 0944819,2014ApJ...782...22B,2014,"Bulgeless Galaxies at Intermediate Redshift: Sample Selection, Color Properties, and the Existence of Powerful Active Galactic Nuclei"
4000781318691,COSMOS2015 0944819,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
4000781318691,COSMOS2015 0944819,2017ApJ...837...16D,2017,Cosmic Web of Galaxies in the COSMOS Field: Public Catalog and Different Quenching for Centrals and Satellites
4000781318832,COSMOS 2685745,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
4000781318832,COSMOS 2685745,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
4000781318934,COSMOS2015 0950088,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
4000781318934,COSMOS2015 0950088,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
4000781318934,COSMOS2015 0950088,2017ApJS..233...19C,2017,Infrared Selection of Obscured Active Galactic Nuclei in the COSMOS Field
4000781318934,COSMOS2015 0950088,2017ApJ...837...16D,2017,Cosmic Web of Galaxies in the COSMOS Field: Public Catalog and Different Quenching for Centrals and Satellites
4000781318988,COSMOS 2685561,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
4000781318988,COSMOS 2685561,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
4000781319459,COSMOS 2678994,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
4000781319459,COSMOS 2678994,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
4000781404815,SDSS J095449.51+691246.6,2010AJ....139.1413N,2010,Star Cluster Candidates in M81
4000781422642,WISEA J095500.47+691440.9,2007MNRAS.380.1608L,2007,Empirical photometric redshifts of luminous red galaxies and clusters in the Sloan Digital Sky Survey
4000781422642,WISEA J095500.47+691440.9,2007MNRAS.375...68C,2007,MegaZ-LRG: a photometric redshift catalogue of one million SDSS luminous red galaxies
4000781422642,WISEA J095500.47+691440.9,2011MNRAS.417.1891A,2011,A comparison of six photometric redshift methods applied to 1.5 million luminous red galaxies
4000782428111,COSMOS 2809564,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
4000782428111,COSMOS 2809564,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
4000783071104,COSMOS 2859340,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
4000783071104,COSMOS 2859340,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
4000783572318,WISEA J120148.04-185952.2,2023ApJ...948...40O,2023,
4000783572491,[OMS2023] 4001148176580,2023ApJ...948...40O,2023,
4000783805254,COSMOS 0397673,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
4000783805254,COSMOS 0397673,2014PrivC.U..L....B,2014,Bulgeless Galaxies at Intermediate Redshifts. Downloaded on 12/5/2014 from http://caaul.oal.ul.pt/bulgeless/Catalogues.html   See 2014ApJ...782...22B
4000783805254,COSMOS 0397673,2014ApJ...782...22B,2014,"Bulgeless Galaxies at Intermediate Redshift: Sample Selection, Color Properties, and the Existence of Powerful Active Galactic Nuclei"
4000783805254,COSMOS 0397673,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
4000783805254,COSMOS 0397673,2017ApJ...837...16D,2017,Cosmic Web of Galaxies in the COSMOS Field: Public Catalog and Different Quenching for Centrals and Satellites
4000783805448,COSMOS 0396098,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
4000783805448,COSMOS 0396098,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
4000783805909,COSMOS 0791339,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
4000783805909,COSMOS 0791339,2014PrivC.U..L....B,2014,Bulgeless Galaxies at Intermediate Redshifts. Downloaded on 12/5/2014 from http://caaul.oal.ul.pt/bulgeless/Catalogues.html   See 2014ApJ...782...22B
4000783805909,COSMOS 0791339,2014ApJ...782...22B,2014,"Bulgeless Galaxies at Intermediate Redshift: Sample Selection, Color Properties, and the Existence of Powerful Active Galactic Nuclei"
4000783805909,COSMOS 0791339,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
4000783805918,COSMOS 0790934,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
4000783805918,COSMOS 0790934,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
4000783805984,COSMOS 0791259,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
4000783805984,COSMOS 0791259,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
4000783806076,COSMOS 0790720,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
4000783806076,COSMOS 0790720,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
4000785301685,SDSS J104823.55+124115.9,2023ApJ...948...40O,2023,
4000785433773,SSTSL2 J031727.78-405742.0,2023ApJ...948...40O,2023,
4000785873744,COSMOS 0506375,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
4000785873744,COSMOS 0506375,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
4000786100538,[OMS2023] 4000786102439,2023ApJ...948...40O,2023,
4000786739916,[ZSD2024] dw201710-27477,2024MNRAS.530.2670Z,2024,
4000786740018,2MASS J13264115-2727246,1996A&AS..116..203S,1996,Structure and kinematics of galaxy clusters. I. The redshift catalogue
4000786740018,2MASS J13264115-2727246,2005A&A...430..751P,2005,A catalog of LEDA galaxies with DENIS measurements
4000786740018,2MASS J13264115-2727246,2009A&A...497..667V,2009,WINGS: A WIde-field Nearby Galaxy-cluster Survey. II. Deep optical photometry of 77 nearby clusters
4000786740018,2MASS J13264115-2727246,2012MNRAS.420..926F,2012,Morphology of galaxies in the WINGS clusters
4000786740018,2MASS J13264115-2727246,2014A&A...572A..87D,2014,Surface photometry of WINGS galaxies with GASPHOT
4000786740058,WINGS J132651.88-272757.5,2009A&A...497..667V,2009,WINGS: A WIde-field Nearby Galaxy-cluster Survey. II. Deep optical photometry of 77 nearby clusters
4000786740244,WINGS J132637.28-272736.9,2009A&A...497..667V,2009,WINGS: A WIde-field Nearby Galaxy-cluster Survey. II. Deep optical photometry of 77 nearby clusters
4000786740493,[OMS2023] 4000786740493,2023ApJ...948...40O,2023,
4000786740527,2MASS J13264514-2726391,2009A&A...497..667V,2009,WINGS: A WIde-field Nearby Galaxy-cluster Survey. II. Deep optical photometry of 77 nearby clusters
4000786740527,2MASS J13264514-2726391,2012MNRAS.420..926F,2012,Morphology of galaxies in the WINGS clusters
4000786740527,2MASS J13264514-2726391,2014A&A...572A..87D,2014,Surface photometry of WINGS galaxies with GASPHOT
4000786741179,WINGS J132642.65-272622.9,2009A&A...497..667V,2009,WINGS: A WIde-field Nearby Galaxy-cluster Survey. II. Deep optical photometry of 77 nearby clusters
4000786741231,WINGS J132641.75-272620.1,2009A&A...497..667V,2009,WINGS: A WIde-field Nearby Galaxy-cluster Survey. II. Deep optical photometry of 77 nearby clusters
4000786741566,WISEA J132650.97-272603.7,2009A&A...497..667V,2009,WINGS: A WIde-field Nearby Galaxy-cluster Survey. II. Deep optical photometry of 77 nearby clusters
4000786741752,WINGS J132653.64-272537.8,2009A&A...497..667V,2009,WINGS: A WIde-field Nearby Galaxy-cluster Survey. II. Deep optical photometry of 77 nearby clusters
4000786741752,WINGS J132653.64-272537.8,2012MNRAS.420..926F,2012,Morphology of galaxies in the WINGS clusters
4000786741752,WINGS J132653.64-272537.8,2014A&A...572A..87D,2014,Surface photometry of WINGS galaxies with GASPHOT
4000786741790,WINGS J132655.48-272536.9,2009A&A...497..667V,2009,WINGS: A WIde-field Nearby Galaxy-cluster Survey. II. Deep optical photometry of 77 nearby clusters
4000786741790,WINGS J132655.48-272536.9,2012MNRAS.420..926F,2012,Morphology of galaxies in the WINGS clusters
4000786741790,WINGS J132655.48-272536.9,2014A&A...572A..87D,2014,Surface photometry of WINGS galaxies with GASPHOT
4000786741868,[OMS2023] 4000786741868,2023ApJ...948...40O,2023,
4000786742170,WINGS J132641.99-272501.0,2009A&A...497..667V,2009,WINGS: A WIde-field Nearby Galaxy-cluster Survey. II. Deep optical photometry of 77 nearby clusters
4000786742170,WINGS J132641.99-272501.0,2024MNRAS.530.2670Z,2024,
4000788040678,COSMOS 2408110,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
